latitud,longitud,nn,tipo,empresa,partido,localidad,subestacion,alimentador,afectados,normalizacion estimada,fecha_descarga,hora_descarga
-34.6272,-58.7951,22,baja,Edenor,Moreno,Moreno,,,6,,2026-01-03,19:20:33
-34.3428,-58.8636,22,baja,Edenor,Escobar,Loma Verde,,,39,,2026-01-03,19:20:33
-34.4744,-58.6882,22,baja,Edenor,Malvinas Argentinas,Pablo Nogues,,,27,,2026-01-03,19:20:33
-34.6089,-58.4631,21,baja,Edesur,Capital,Villa General Mitre,,,16,,2026-01-03,19:20:33
-34.6963,-58.4021,21,baja,Edesur,Lanus,Lanus,,,41,,2026-01-03,19:20:33
-34.6301,-58.4986,21,baja,Edesur,Capital,Velez Sarfield,,,7,,2026-01-03,19:20:33
-34.6034,-58.4367,21,baja,Edesur,Capital,Villa Crespo,,,11,,2026-01-03,19:20:33
-34.6464,-58.4106,21,baja,Edesur,Capital,Parque Patricios,,,16,,2026-01-03,19:20:33
-34.5959,-58.4288,21,baja,Edesur,Capital,Villa Crespo,,,39,,2026-01-03,19:20:33
-34.5956,-58.5147,21,baja,Edesur,Capital,Villa Devoto,,,1,,2026-01-03,19:20:33
-34.7893,-58.2124,21,baja,Edesur,Berazategui,Ranelagh,,,13,,2026-01-03,19:20:33
-34.6,-58.4383,21,baja,Edesur,Capital,Villa Crespo,,,10,,2026-01-03,19:20:33
-34.7114,-58.2952,21,baja,Edesur,Quilmes,Bernal,,,29,,2026-01-03,19:20:33
-34.6066,-58.3984,21,baja,Edesur,Capital,Balvanera,,,20,,2026-01-03,19:20:33
-34.6005,-58.427,21,baja,Edesur,Capital,Almagro,,,20,,2026-01-03,19:20:33
-34.6403,-58.4235,21,baja,Edesur,Capital,Nueva Pompeya,,,3,,2026-01-03,19:20:33
-34.6285,-58.5257,21,baja,Edesur,Capital,Versalles,,,44,,2026-01-03,19:20:33
-34.7382,-58.3827,21,baja,Edesur,Lomas De Zamora,Banfield,,,48,,2026-01-03,19:20:33
-34.6158,-58.5121,21,baja,Edesur,Capital,Villa Devoto,,,46,,2026-01-03,19:20:33
-34.7121,-58.4571,21,baja,Edesur,Lomas De Zamora,Ingeniero Budge,,,8,,2026-01-03,19:20:33
-34.7057,-58.3906,21,baja,Edesur,Lanus,Lanus,,,4,,2026-01-03,19:20:33
-34.6025,-58.4197,21,baja,Edesur,Capital,Almagro,,,16,,2026-01-03,19:20:33
-34.609515798,-58.383512367,11,media,Edesur,Capital Rp,Monserrat,Carlos Pellegrini,R:210-2-20/210-2-20,390,2026-01-03 19:08,2026-01-03,21:24:14
-34.601238678,-58.365099895,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,9,2026-01-03 21:02,2026-01-03,21:24:14
-34.601266782,-58.365097542,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,3,2026-01-03 21:02,2026-01-03,21:24:14
-34.602005039,-58.365035724,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,15,2026-01-03 21:02,2026-01-03,21:24:14
-34.601504727,-58.364618205,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,15,2026-01-03 21:02,2026-01-03,21:24:14
-34.601543892,-58.364610400,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,6,2026-01-03 21:02,2026-01-03,21:24:14
-34.601934659,-58.364581303,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,1,2026-01-03 21:02,2026-01-03,21:24:14
-34.601962759,-58.364578891,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,8,2026-01-03 21:02,2026-01-03,21:24:14
-34.600537869,-58.364698279,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,12,2026-01-03 21:02,2026-01-03,21:24:14
-34.603305718,-58.364506836,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,16,2026-01-03 21:02,2026-01-03,21:24:14
-34.602362432,-58.364638196,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,79,2026-01-03 21:02,2026-01-03,21:24:14
-34.603732113,-58.364651791,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,3,2026-01-03 21:02,2026-01-03,21:24:14
-34.603724696,-58.364684652,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,133,2026-01-03 21:02,2026-01-03,21:24:14
-34.603718004,-58.364586900,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,54,2026-01-03 21:02,2026-01-03,21:24:14
-34.599905711,-58.364326356,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,99,2026-01-03 21:02,2026-01-03,21:24:14
-34.600775840,-58.364668885,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,10,2026-01-03 21:02,2026-01-03,21:24:14
-34.600790853,-58.364666213,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,4,2026-01-03 21:02,2026-01-03,21:24:14
-34.604545225,-58.363154029,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,438,2026-01-03 21:02,2026-01-03,21:24:14
-34.598534221,-58.364628145,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,7,2026-01-03 21:02,2026-01-03,21:24:14
-34.598532329,-58.364594155,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,37,2026-01-03 21:02,2026-01-03,21:24:14
-34.597920251,-58.364472061,11,media,Edesur,Capital Rp,Retiro,Charcas,R:025-4-47/025-4-47,3,2026-01-03 21:02,2026-01-03,21:24:14
-34.597935027,-58.364676288,11,media,Edesur,Capital Rp,Retiro,Charcas,R:025-4-47/025-4-47,6,2026-01-03 21:02,2026-01-03,21:24:14
-34.597940134,-58.364705706,11,media,Edesur,Capital Rp,Retiro,Charcas,R:025-4-47/025-4-47,1,2026-01-03 21:02,2026-01-03,21:24:14
-35.065685926,-58.276964056,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,1,Sin Datos,2026-01-03,21:24:14
-35.065487282,-58.282028535,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,1,Sin Datos,2026-01-03,21:24:14
-35.067848338,-58.274567594,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,141,Sin Datos,2026-01-03,21:24:14
-35.068819690,-58.272789411,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,118,Sin Datos,2026-01-03,21:24:14
-35.059397171,-58.269068809,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,110,Sin Datos,2026-01-03,21:24:14
-35.060849829,-58.275424849,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,90,Sin Datos,2026-01-03,21:24:14
-35.060899851,-58.272813309,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,63,Sin Datos,2026-01-03,21:24:14
-35.060343281,-58.265362935,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,9,Sin Datos,2026-01-03,21:24:14
-35.062226420,-58.262767653,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,20,Sin Datos,2026-01-03,21:24:14
-35.065058427,-58.275522737,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,74,Sin Datos,2026-01-03,21:24:14
-35.062124273,-58.280351120,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,289,Sin Datos,2026-01-03,21:24:14
-35.066013551,-58.276548844,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,1,Sin Datos,2026-01-03,21:24:14
-35.056795130,-58.274366506,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,112,Sin Datos,2026-01-03,21:24:14
-35.053856902,-58.271174401,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,26,Sin Datos,2026-01-03,21:24:14
-35.058896123,-58.287023232,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,1,Sin Datos,2026-01-03,21:24:14
-35.068013848,-58.278642855,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,44,Sin Datos,2026-01-03,21:24:14
-34.853232368,-58.238122400,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,1,2026-01-03 18:51,2026-01-03,21:24:14
-34.850645364,-58.240043400,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,8,2026-01-03 18:51,2026-01-03,21:24:14
-34.848299597,-58.241795564,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,1,2026-01-03 18:51,2026-01-03,21:24:14
-34.847013274,-58.242662720,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,4,2026-01-03 18:51,2026-01-03,21:24:14
-34.845464335,-58.243817675,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,3,2026-01-03 18:51,2026-01-03,21:24:14
-34.844075937,-58.244852877,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,1,2026-01-03 18:51,2026-01-03,21:24:14
-34.831674413,-58.212013016,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,3,2026-01-03 21:20,2026-01-03,21:24:14
-34.841368744,-58.210181240,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,1,2026-01-03 21:20,2026-01-03,21:24:14
-34.838123556,-58.206111764,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,479,2026-01-03 21:20,2026-01-03,21:24:14
-34.841534364,-58.206139028,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,130,2026-01-03 21:20,2026-01-03,21:24:14
-34.840963228,-58.208249569,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,112,2026-01-03 21:20,2026-01-03,21:24:14
-34.842464034,-58.208529332,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,150,2026-01-03 21:20,2026-01-03,21:24:14
-34.842115286,-58.209430426,11,media,Edesur,Florencio Varela,Bosques,Gutierrez Ii,R:174-2-25/174-2-25,133,2026-01-03 21:20,2026-01-03,21:24:14
-34.900768777,-58.385979902,11,media,Edesur,Almirante Brown,Glew,Glew,R:277-2-23/277-2-23,403,2026-01-03 18:58,2026-01-03,21:24:14
-34.901188526,-58.387453264,11,media,Edesur,Almirante Brown,Glew,Glew,R:277-2-23/277-2-23,244,2026-01-03 18:58,2026-01-03,21:24:14
-35.017012874,-58.420743004,11,media,Edesur,San Vicente,San Vicente,S/D,R:956-1-07/956-1-07,177,2026-01-03 20:27,2026-01-03,21:24:14
-35.018963954,-58.418075507,11,media,Edesur,San Vicente,San Vicente,S/D,R:956-1-07/956-1-07,3,2026-01-03 20:27,2026-01-03,21:24:14
-35.019345502,-58.424481946,11,media,Edesur,San Vicente,San Vicente,S/D,R:956-1-07/956-1-07,277,2026-01-03 20:27,2026-01-03,21:24:14
-35.015219123,-58.417821815,11,media,Edesur,San Vicente,San Vicente,S/D,R:956-1-07/956-1-07,122,2026-01-03 20:27,2026-01-03,21:24:14
-35.017308326,-58.426053301,11,media,Edesur,San Vicente,San Vicente,S/D,R:956-1-07/956-1-07,2,2026-01-03 20:27,2026-01-03,21:24:14
-34.614918085,-58.429753387,11,media,Edesur,Capital Gp,Almagro,Caballito,R:122-4-44/122-4-44,396,2026-01-04 01:30,2026-01-03,21:24:14
-34.614098022,-58.429829183,11,media,Edesur,Capital Gp,Almagro,Caballito,R:122-4-44/122-4-44,61,2026-01-04 01:30,2026-01-03,21:24:14
-34.568472551,-58.921171938,12,media,Edenor,Gral Rodriguez,Gral Rodriguez,S/D,R:Malvinas/169-Tr2/169-5542,4,Sin Datos,2026-01-03,21:24:14
-34.571943315,-58.918418317,12,media,Edenor,Gral Rodriguez,Gral Rodriguez,S/D,R:Malvinas/169-Tr2/169-5542,1,Sin Datos,2026-01-03,21:24:14
-34.562632781,-58.925651414,12,media,Edenor,Gral Rodriguez,Gral Rodriguez,S/D,R:Malvinas/169-Tr2/169-5542,2,Sin Datos,2026-01-03,21:24:14
-34.561950767,-58.923478492,12,media,Edenor,Gral Rodriguez,Gral Rodriguez,S/D,R:Malvinas/169-Tr2/169-5542,9,Sin Datos,2026-01-03,21:24:14
-34.320098855,-58.623662991,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,20,2026-01-03 22:00,2026-01-03,21:24:14
-34.276416428,-58.624711292,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,3,2026-01-03 22:00,2026-01-03,21:24:14
-34.321026055,-58.617681082,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,2,2026-01-03 22:00,2026-01-03,21:24:14
-34.315145147,-58.615980435,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,4,2026-01-03 22:00,2026-01-03,21:24:14
-34.273105127,-58.636149697,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-03 22:00,2026-01-03,21:24:14
-34.363885874,-58.606062587,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,23,2026-01-03 22:00,2026-01-03,21:24:14
-34.358450318,-58.609768519,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,43,2026-01-03 22:00,2026-01-03,21:24:14
-34.357035521,-58.611264576,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,52,2026-01-03 22:00,2026-01-03,21:24:14
-34.355712618,-58.616171014,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,62,2026-01-03 22:00,2026-01-03,21:24:14
-34.345438931,-58.623981156,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,45,2026-01-03 22:00,2026-01-03,21:24:14
-34.356749776,-58.621164169,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,77,2026-01-03 22:00,2026-01-03,21:24:14
-34.327509779,-58.622201755,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,35,2026-01-03 22:00,2026-01-03,21:24:14
-34.309511824,-58.620832228,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,17,2026-01-03 22:00,2026-01-03,21:24:14
-34.295742595,-58.623737731,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,39,2026-01-03 22:00,2026-01-03,21:24:14
-34.280547217,-58.631004795,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,11,2026-01-03 22:00,2026-01-03,21:24:14
-34.280325788,-58.633355838,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,9,2026-01-03 22:00,2026-01-03,21:24:14
-34.315019207,-58.620052647,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,2,2026-01-03 22:00,2026-01-03,21:24:14
-34.273909103,-58.631289417,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,6,2026-01-03 22:00,2026-01-03,21:24:14
-34.320122383,-58.616231818,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,8,2026-01-03 22:00,2026-01-03,21:24:14
-34.334977758,-58.623286818,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-03 22:00,2026-01-03,21:24:14
-34.5069,-58.745,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-03,21:24:14
-34.5907,-58.4033,22,baja,Edenor,Capital Federal,Recoleta,,,22,,2026-01-03,21:24:14
-34.3929,-58.5639,22,baja,Edenor,Tigre,Delta 1Ra Seccion (Ti),,,4,,2026-01-03,21:24:14
-34.5793,-58.6395,22,baja,Edenor,Hurlingham,Hurlingham,,,19,,2026-01-03,21:24:14
-34.6089,-58.4631,21,baja,Edesur,Capital,Villa General Mitre,,,16,,2026-01-03,21:24:14
-34.6963,-58.4021,21,baja,Edesur,Lanus,Lanus,,,40,,2026-01-03,21:24:14
-34.6301,-58.4986,21,baja,Edesur,Capital,Velez Sarfield,,,7,,2026-01-03,21:24:14
-34.6034,-58.4367,21,baja,Edesur,Capital,Villa Crespo,,,11,,2026-01-03,21:24:14
-34.6464,-58.4106,21,baja,Edesur,Capital,Parque Patricios,,,17,,2026-01-03,21:24:14
-34.5959,-58.4288,21,baja,Edesur,Capital,Villa Crespo,,,40,,2026-01-03,21:24:14
-34.5956,-58.5147,21,baja,Edesur,Capital,Villa Devoto,,,1,,2026-01-03,21:24:14
-34.7893,-58.2124,21,baja,Edesur,Berazategui,Ranelagh,,,13,,2026-01-03,21:24:14
-34.6,-58.4383,21,baja,Edesur,Capital,Villa Crespo,,,16,,2026-01-03,21:24:14
-34.6066,-58.3984,21,baja,Edesur,Capital,Balvanera,,,22,,2026-01-03,21:24:14
-34.6005,-58.427,21,baja,Edesur,Capital,Almagro,,,20,,2026-01-03,21:24:14
-34.6285,-58.5257,21,baja,Edesur,Capital,Versalles,,,61,,2026-01-03,21:24:14
-34.826,-58.286,21,baja,Edesur,Florencio Varela,Florencio Varela,,,8,,2026-01-03,21:24:14
-34.6158,-58.5121,21,baja,Edesur,Capital,Villa Devoto,,,53,,2026-01-03,21:24:14
-34.6025,-58.4197,21,baja,Edesur,Capital,Almagro,,,28,,2026-01-03,21:24:14
-34.601238678,-58.365099895,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,9,2026-01-03 21:02,2026-01-03,23:25:17
-34.601266782,-58.365097542,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,3,2026-01-03 21:02,2026-01-03,23:25:17
-34.602005039,-58.365035724,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,15,2026-01-03 21:02,2026-01-03,23:25:17
-34.601504727,-58.364618205,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,15,2026-01-03 21:02,2026-01-03,23:25:17
-34.601543892,-58.364610400,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,6,2026-01-03 21:02,2026-01-03,23:25:17
-34.601934659,-58.364581303,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,1,2026-01-03 21:02,2026-01-03,23:25:17
-34.601962759,-58.364578891,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,8,2026-01-03 21:02,2026-01-03,23:25:17
-34.600537869,-58.364698279,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,12,2026-01-03 21:02,2026-01-03,23:25:17
-34.603305718,-58.364506836,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,16,2026-01-03 21:02,2026-01-03,23:25:17
-34.602362432,-58.364638196,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,79,2026-01-03 21:02,2026-01-03,23:25:17
-34.603732113,-58.364651791,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,3,2026-01-03 21:02,2026-01-03,23:25:17
-34.603724696,-58.364684652,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,133,2026-01-03 21:02,2026-01-03,23:25:17
-34.603718004,-58.364586900,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,54,2026-01-03 21:02,2026-01-03,23:25:17
-34.599905711,-58.364326356,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,99,2026-01-03 21:02,2026-01-03,23:25:17
-34.600775840,-58.364668885,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,10,2026-01-03 21:02,2026-01-03,23:25:17
-34.600790853,-58.364666213,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,4,2026-01-03 21:02,2026-01-03,23:25:17
-34.604545225,-58.363154029,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,438,2026-01-03 21:02,2026-01-03,23:25:17
-34.598534221,-58.364628145,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,7,2026-01-03 21:02,2026-01-03,23:25:17
-34.598532329,-58.364594155,11,media,Edesur,Capital Rp,Puerto Madero,Charcas,R:025-4-47/025-4-47,37,2026-01-03 21:02,2026-01-03,23:25:17
-34.597920251,-58.364472061,11,media,Edesur,Capital Rp,Retiro,Charcas,R:025-4-47/025-4-47,3,2026-01-03 21:02,2026-01-03,23:25:17
-34.597935027,-58.364676288,11,media,Edesur,Capital Rp,Retiro,Charcas,R:025-4-47/025-4-47,6,2026-01-03 21:02,2026-01-03,23:25:17
-34.597940134,-58.364705706,11,media,Edesur,Capital Rp,Retiro,Charcas,R:025-4-47/025-4-47,1,2026-01-03 21:02,2026-01-03,23:25:17
-35.058896123,-58.287023232,11,media,Edesur,San Vicente,Domselaar,S/D,R:956-1-07/956-1-07,1,Sin Datos,2026-01-03,23:25:17
-34.853232368,-58.238122400,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,1,Sin Datos,2026-01-03,23:25:17
-34.850645364,-58.240043400,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,8,Sin Datos,2026-01-03,23:25:17
-34.848299597,-58.241795564,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,1,Sin Datos,2026-01-03,23:25:17
-34.847013274,-58.242662720,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,4,Sin Datos,2026-01-03,23:25:17
-34.845464335,-58.243817675,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,3,Sin Datos,2026-01-03,23:25:17
-34.844075937,-58.244852877,11,media,Edesur,Florencio Varela,Florencio Varela,Bosques,R:185-2-26/185-2-26,1,Sin Datos,2026-01-03,23:25:17
-34.900768777,-58.385979902,11,media,Edesur,Almirante Brown,Glew,Glew,R:277-2-23/277-2-23,403,Sin Datos,2026-01-03,23:25:17
-34.901188526,-58.387453264,11,media,Edesur,Almirante Brown,Glew,Glew,R:277-2-23/277-2-23,244,Sin Datos,2026-01-03,23:25:17
-34.614918085,-58.429753387,11,media,Edesur,Capital Gp,Almagro,Caballito,R:122-4-44/122-4-44,396,2026-01-03 23:53,2026-01-03,23:25:17
-34.691086001,-58.421592088,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,571,2026-01-04 04:53,2026-01-03,23:25:17
-34.686652494,-58.432542573,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,412,2026-01-04 04:53,2026-01-03,23:25:17
-34.685003146,-58.437793791,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,1,2026-01-04 04:53,2026-01-03,23:25:17
-34.684993748,-58.437760011,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,538,2026-01-04 04:53,2026-01-03,23:25:17
-34.680228935,-58.426732757,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,451,2026-01-04 04:53,2026-01-03,23:25:17
-34.687596043,-58.434392436,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,286,2026-01-04 04:53,2026-01-03,23:25:17
-34.678418539,-58.426877916,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,6,2026-01-04 04:53,2026-01-03,23:25:17
-34.679691540,-58.430305564,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,390,2026-01-04 04:53,2026-01-03,23:25:17
-34.683874332,-58.429551993,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,618,2026-01-04 04:53,2026-01-03,23:25:17
-34.692679694,-58.418946428,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,328,2026-01-04 04:53,2026-01-03,23:25:17
-34.689915375,-58.418456184,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,120,2026-01-04 04:53,2026-01-03,23:25:17
-34.679393027,-58.427370937,11,media,Edesur,Lanus,Lanus Oeste,Alsina,R:089-2-22/089-2-22,1,2026-01-04 04:53,2026-01-03,23:25:17
-34.276416428,-58.624711292,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,3,Sin Datos,2026-01-03,23:25:17
-34.321026055,-58.617681082,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,2,Sin Datos,2026-01-03,23:25:17
-34.315145147,-58.615980435,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,4,Sin Datos,2026-01-03,23:25:17
-34.273105127,-58.636149697,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,Sin Datos,2026-01-03,23:25:17
-34.309511824,-58.620832228,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,17,Sin Datos,2026-01-03,23:25:17
-34.295742595,-58.623737731,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,39,Sin Datos,2026-01-03,23:25:17
-34.280547217,-58.631004795,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,11,Sin Datos,2026-01-03,23:25:17
-34.280325788,-58.633355838,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,9,Sin Datos,2026-01-03,23:25:17
-34.315019207,-58.620052647,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,2,Sin Datos,2026-01-03,23:25:17
-34.273909103,-58.631289417,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,6,Sin Datos,2026-01-03,23:25:17
